frame_idx,time_s,shift_px,position_mm
32551,81.3775,-38.551,-0.177065
32552,81.38,-38.8954,-0.178647
32553,81.3825,-38.7622,-0.178035
32554,81.385,-38.999,-0.179122
32555,81.3875,-38.579,-0.177193
32556,81.39,-38.5404,-0.177016
32557,81.3925,-38.6606,-0.177568
32558,81.395,-39.3531,-0.180749
32559,81.3975,-38.7972,-0.178195
32560,81.4,-38.6786,-0.177651
32561,81.4025,-38.5725,-0.177163
32562,81.405,-38.407,-0.176403
32563,81.4075,-38.1244,-0.175106
32564,81.41,-38.1312,-0.175136
32565,81.4125,-38.0551,-0.174787
32566,81.415,-38.1672,-0.175302
32567,81.4175,-38.0942,-0.174967
32568,81.42,-37.4585,-0.172047
32569,81.4225,-37.2605,-0.171137
32570,81.425,-37.2107,-0.170909
32571,81.4275,-37.2948,-0.171295
32572,81.43,-37.2722,-0.171191
32573,81.4325,-37.1618,-0.170684
32574,81.435,-37.0452,-0.170148
32575,81.4375,-37.5482,-0.172459
32576,81.44,-37.8985,-0.174068
32577,81.4425,-37.7757,-0.173504
32578,81.445,-38.1624,-0.17528
32579,81.4475,-38.5994,-0.177287
32580,81.45,-38.6763,-0.17764
32581,81.4525,-39.059,-0.179398
32582,81.455,-39.0203,-0.17922
32583,81.4575,-38.8308,-0.17835
32584,81.46,-39.0265,-0.179249
32585,81.4625,-38.7742,-0.17809
32586,81.465,-38.719,-0.177837
32587,81.4675,-38.5176,-0.176911
32588,81.47,-38.3528,-0.176155
32589,81.4725,-38.3129,-0.175971
32590,81.475,-38.3204,-0.176006
32591,81.4775,-38.5932,-0.177259
32592,81.48,-38.5051,-0.176854
32593,81.4825,-38.8725,-0.178541
32594,81.485,-38.8961,-0.17865
32595,81.4875,-38.9244,-0.17878
32596,81.49,-38.8732,-0.178545
32597,81.4925,-38.6664,-0.177595
32598,81.495,-38.4729,-0.176706
32599,81.4975,-38.5234,-0.176938
32600,81.5,-38.2286,-0.175584
32601,81.5025,-38.0959,-0.174974
32602,81.505,-38.0594,-0.174807
32603,81.5075,-38.1858,-0.175388
32604,81.51,-38.1511,-0.175228
32605,81.5125,-38.3234,-0.17602
32606,81.515,-37.7718,-0.173486
32607,81.5175,-37.8566,-0.173875
32608,81.52,-38.172,-0.175324
32609,81.5225,-38.1283,-0.175123
32610,81.525,-38.1377,-0.175166
32611,81.5275,-38.3123,-0.175968
32612,81.53,-38.1504,-0.175225
32613,81.5325,-38.1881,-0.175398
32614,81.535,-37.987,-0.174474
32615,81.5375,-37.6553,-0.172951
32616,81.54,-37.7769,-0.173509
32617,81.5425,-38.3201,-0.176004
32618,81.545,-38.5089,-0.176871
32619,81.5475,-38.4227,-0.176476
32620,81.55,-38.626,-0.177409
32621,81.5525,-39.0339,-0.179283
32622,81.555,-39.2991,-0.180501
32623,81.5575,-39.1196,-0.179676
32624,81.56,-38.7999,-0.178208
32625,81.5625,-38.5948,-0.177266
32626,81.565,-38.4542,-0.17662
32627,81.5675,-37.9309,-0.174216
32628,81.57,-37.5771,-0.172591
32629,81.5725,-37.3956,-0.171758
32630,81.575,-37.5079,-0.172274
32631,81.5775,-37.4125,-0.171836
32632,81.58,-37.0694,-0.17026
32633,81.5825,-36.8669,-0.16933
32634,81.585,-36.7587,-0.168833
32635,81.5875,-36.9814,-0.169856
32636,81.59,-36.4581,-0.167452
32637,81.5925,-36.5563,-0.167903
32638,81.595,-36.4655,-0.167486
32639,81.5975,-36.2123,-0.166323
32640,81.6,-36.0517,-0.165586
32641,81.6025,-35.8465,-0.164643
32642,81.605,-36.0562,-0.165606
32643,81.6075,-35.9618,-0.165173
32644,81.61,-35.6544,-0.163761
32645,81.6125,-35.7107,-0.164019
32646,81.615,-35.5187,-0.163137
32647,81.6175,-35.3048,-0.162155
32648,81.62,-35.5784,-0.163412
32649,81.6225,-35.7763,-0.164321
32650,81.625,-35.5572,-0.163314
32651,81.6275,-35.7331,-0.164122
32652,81.63,-35.6291,-0.163644
32653,81.6325,-35.5802,-0.16342
32654,81.635,-35.8424,-0.164624
32655,81.6375,-35.2863,-0.16207
32656,81.64,-34.9388,-0.160474
32657,81.6425,-35.1622,-0.1615
32658,81.645,-35.2005,-0.161676
32659,81.6475,-35.392,-0.162555
32660,81.65,-34.9701,-0.160618
32661,81.6525,-34.8262,-0.159957
32662,81.655,-35.2412,-0.161863
32663,81.6575,-35.0668,-0.161062
32664,81.66,-35.1397,-0.161397
32665,81.6625,-35.1457,-0.161424
32666,81.665,-35.3326,-0.162282
32667,81.6675,-35.4094,-0.162635
32668,81.67,-35.3382,-0.162308
32669,81.6725,-35.6055,-0.163536
32670,81.675,-35.6575,-0.163775
32671,81.6775,-36.1005,-0.16581
32672,81.68,-36.6354,-0.168267
32673,81.6825,-37.1687,-0.170716
32674,81.685,-37.3911,-0.171738
32675,81.6875,-37.2874,-0.171261
32676,81.69,-37.7233,-0.173263
32677,81.6925,-38.2175,-0.175533
32678,81.695,-38.6799,-0.177657
32679,81.6975,-39.3872,-0.180906
32680,81.7,-39.1375,-0.179758
32681,81.7025,-39.3636,-0.180797
32682,81.705,-39.0614,-0.179409
32683,81.7075,-38.7046,-0.17777
32684,81.71,-38.6613,-0.177571
32685,81.7125,-38.7282,-0.177879
32686,81.715,-38.5403,-0.177015
32687,81.7175,-38.7363,-0.177916
32688,81.72,-38.5932,-0.177259
32689,81.7225,-38.6587,-0.177559
32690,81.725,-38.7551,-0.178002
32691,81.7275,-38.5718,-0.17716
32692,81.73,-38.2754,-0.175799
32693,81.7325,-38.1359,-0.175158
32694,81.735,-37.7859,-0.173551
32695,81.7375,-37.9346,-0.174233
32696,81.74,-37.8029,-0.173629
32697,81.7425,-37.4928,-0.172204
32698,81.745,-37.423,-0.171884
32699,81.7475,-37.4495,-0.172006
32700,81.75,-37.5012,-0.172243
32701,81.7525,-37.655,-0.172949
32702,81.755,-37.1092,-0.170443
32703,81.7575,-36.8565,-0.169282
32704,81.76,-36.6292,-0.168238
32705,81.7625,-36.1781,-0.166166
32706,81.765,-35.9872,-0.165289
32707,81.7675,-35.8016,-0.164437
32708,81.77,-35.9826,-0.165268
32709,81.7725,-36.1024,-0.165818
32710,81.775,-35.5231,-0.163157
32711,81.7775,-35.2866,-0.162071
32712,81.78,-35.2331,-0.161826
32713,81.7825,-34.9457,-0.160506
32714,81.785,-34.8181,-0.15992
32715,81.7875,-35.0264,-0.160876
32716,81.79,-34.3682,-0.157853
32717,81.7925,-33.9553,-0.155957
32718,81.795,-34.1742,-0.156962
32719,81.7975,-33.9562,-0.155961
32720,81.8,-33.8193,-0.155332
32721,81.8025,-33.9655,-0.156004
32722,81.805,-33.6902,-0.154739
32723,81.8075,-33.8215,-0.155342
32724,81.81,-33.5435,-0.154065
32725,81.8125,-33.433,-0.153558
32726,81.815,-33.3475,-0.153165
32727,81.8175,-33.3512,-0.153182
32728,81.82,-33.9834,-0.156086
32729,81.8225,-33.6692,-0.154643
32730,81.825,-33.4028,-0.153419
32731,81.8275,-33.6054,-0.15435
32732,81.83,-33.7768,-0.155137
32733,81.8325,-33.8576,-0.155508
32734,81.835,-33.9573,-0.155966
32735,81.8375,-33.5023,-0.153876
32736,81.84,-33.1737,-0.152367
32737,81.8425,-33.106,-0.152056
32738,81.845,-33.004,-0.151588
32739,81.8475,-33.1727,-0.152362
32740,81.85,-33.361,-0.153227
32741,81.8525,-33.1551,-0.152281
32742,81.855,-32.6337,-0.149887
32743,81.8575,-32.5651,-0.149572
32744,81.86,-32.1995,-0.147892
32745,81.8625,-32.0311,-0.147119
32746,81.865,-31.8187,-0.146143
32747,81.8675,-31.689,-0.145548
32748,81.87,-31.0008,-0.142387
32749,81.8725,-30.7305,-0.141145
32750,81.875,-30.634,-0.140702
32751,81.8775,-31.0608,-0.142662
32752,81.88,-30.9378,-0.142097
32753,81.8825,-30.8893,-0.141875
32754,81.885,-31.3011,-0.143766
32755,81.8875,-30.7423,-0.141199
32756,81.89,-30.6555,-0.140801
32757,81.8925,-30.3294,-0.139303
32758,81.895,-30.4701,-0.139949
32759,81.8975,-31.0011,-0.142388
32760,81.9,-31.2201,-0.143394
32761,81.9025,-30.6808,-0.140917
32762,81.905,-30.6563,-0.140804
32763,81.9075,-30.6942,-0.140978
32764,81.91,-30.5831,-0.140468
32765,81.9125,-30.4668,-0.139934
32766,81.915,-30.1469,-0.138465
32767,81.9175,-29.9037,-0.137348
32768,81.92,-30.0056,-0.137816
32769,81.9225,-30.2654,-0.139009
32770,81.925,-30.3521,-0.139407
32771,81.9275,-30.0903,-0.138205
32772,81.93,-30.0066,-0.13782
32773,81.9325,-30.2211,-0.138806
32774,81.935,-29.7753,-0.136758
32775,81.9375,-29.5085,-0.135533
32776,81.94,-29.0675,-0.133507
32777,81.9425,-29.1492,-0.133882
32778,81.945,-29.3526,-0.134816
32779,81.9475,-29.1673,-0.133965
32780,81.95,-29.2673,-0.134425
32781,81.9525,-29.1295,-0.133792
32782,81.955,-28.9906,-0.133154
32783,81.9575,-28.5436,-0.131101
32784,81.96,-28.4855,-0.130834
32785,81.9625,-28.7808,-0.13219
32786,81.965,-28.8582,-0.132546
32787,81.9675,-28.7056,-0.131845
32788,81.97,-28.4634,-0.130733
32789,81.9725,-28.2593,-0.129795
32790,81.975,-27.9195,-0.128234
32791,81.9775,-27.8659,-0.127988
32792,81.98,-28.3483,-0.130204
32793,81.9825,-28.5474,-0.131118
32794,81.985,-28.5552,-0.131154
32795,81.9875,-28.4618,-0.130725
32796,81.99,-28.5286,-0.131032
32797,81.9925,-28.4246,-0.130554
32798,81.995,-28.5674,-0.13121
32799,81.9975,-28.8416,-0.132469
32800,82.0,-29.1511,-0.133891
32801,82.0025,-28.681,-0.131732
32802,82.005,-28.5826,-0.13128
32803,82.0075,-28.7762,-0.132169
32804,82.01,-28.829,-0.132412
32805,82.0125,-29.0953,-0.133635
32806,82.015,-29.2544,-0.134366
32807,82.0175,-28.6956,-0.131799
32808,82.02,-28.7139,-0.131883
32809,82.0225,-28.5683,-0.131214
32810,82.025,-28.4386,-0.130618
32811,82.0275,-28.3655,-0.130283
32812,82.03,-28.2247,-0.129636
32813,82.0325,-28.1705,-0.129387
32814,82.035,-28.1328,-0.129214
32815,82.0375,-28.1509,-0.129297
32816,82.04,-28.5325,-0.13105
32817,82.0425,-28.4272,-0.130566
32818,82.045,-28.257,-0.129784
32819,82.0475,-28.3113,-0.130034
32820,82.05,-28.4351,-0.130603
32821,82.0525,-28.3034,-0.129998
32822,82.055,-28.2139,-0.129587
32823,82.0575,-28.2349,-0.129683
32824,82.06,-28.5279,-0.131028
32825,82.0625,-28.7828,-0.132199
32826,82.065,-28.832,-0.132425
32827,82.0675,-28.4645,-0.130738
32828,82.07,-28.5409,-0.131089
32829,82.0725,-28.67,-0.131681
32830,82.075,-28.6904,-0.131775
32831,82.0775,-28.4749,-0.130785
32832,82.08,-28.6264,-0.131481
32833,82.0825,-29.0478,-0.133417
32834,82.085,-29.0176,-0.133278
32835,82.0875,-28.7416,-0.13201
32836,82.09,-28.6435,-0.13156
32837,82.0925,-28.4181,-0.130524
32838,82.095,-28.6046,-0.131381
32839,82.0975,-28.4372,-0.130612
32840,82.1,-28.5113,-0.130952
32841,82.1025,-28.3512,-0.130217
32842,82.105,-28.8715,-0.132607
32843,82.1075,-29.3855,-0.134967
32844,82.11,-29.2892,-0.134525
32845,82.1125,-29.1425,-0.133852
32846,82.115,-29.5144,-0.13556
32847,82.1175,-29.7088,-0.136452
32848,82.12,-30.2086,-0.138748
32849,82.1225,-30.4557,-0.139883
32850,82.125,-30.7882,-0.14141
32851,82.1275,-30.9516,-0.142161
32852,82.13,-31.0279,-0.142511
32853,82.1325,-30.7636,-0.141297
32854,82.135,-30.3636,-0.13946
32855,82.1375,-30.2746,-0.139051
32856,82.14,-30.5478,-0.140306
32857,82.1425,-30.7331,-0.141157
32858,82.145,-30.6036,-0.140562
32859,82.1475,-30.6415,-0.140737
32860,82.15,-30.8427,-0.141661
32861,82.1525,-30.376,-0.139517
32862,82.155,-30.0826,-0.13817
32863,82.1575,-30.0528,-0.138033
32864,82.16,-29.5803,-0.135862
32865,82.1625,-29.3139,-0.134639
32866,82.165,-29.6942,-0.136385
32867,82.1675,-29.6997,-0.136411
32868,82.17,-29.595,-0.13593
32869,82.1725,-29.4567,-0.135295
32870,82.175,-29.6348,-0.136112
32871,82.1775,-29.5721,-0.135825
32872,82.18,-28.8733,-0.132615
32873,82.1825,-28.6864,-0.131756
32874,82.185,-28.3581,-0.130249
32875,82.1875,-28.6494,-0.131587
32876,82.19,-28.6086,-0.131399
32877,82.1925,-28.7587,-0.132089
32878,82.195,-28.7276,-0.131946
32879,82.1975,-28.8974,-0.132726
32880,82.2,-29.1414,-0.133847
32881,82.2025,-29.1163,-0.133731
32882,82.205,-29.1325,-0.133806
32883,82.2075,-29.3377,-0.134748
32884,82.21,-29.5711,-0.13582
32885,82.2125,-29.6073,-0.135986
32886,82.215,-29.3803,-0.134944
32887,82.2175,-29.0577,-0.133462
32888,82.22,-29.0195,-0.133286
32889,82.2225,-28.8569,-0.13254
32890,82.225,-28.9264,-0.132859
32891,82.2275,-28.3605,-0.13026
32892,82.23,-28.9154,-0.132808
32893,82.2325,-29.6716,-0.136282
32894,82.235,-29.3574,-0.134838
32895,82.2375,-29.4703,-0.135357
32896,82.24,-29.4967,-0.135479
32897,82.2425,-29.5455,-0.135702
32898,82.245,-29.4001,-0.135035
32899,82.2475,-29.2327,-0.134266
32900,82.25,-29.2033,-0.134131
32901,82.2525,-29.3772,-0.13493
32902,82.255,-29.7547,-0.136663
32903,82.2575,-29.8204,-0.136965
32904,82.26,-30.2381,-0.138884
32905,82.2625,-30.2857,-0.139102
32906,82.265,-30.5522,-0.140326
32907,82.2675,-30.6702,-0.140868
32908,82.27,-30.5657,-0.140388
32909,82.2725,-30.4174,-0.139707
32910,82.275,-30.2637,-0.139001
32911,82.2775,-30.8684,-0.141778
32912,82.28,-30.423,-0.139733
32913,82.2825,-30.3965,-0.139611
32914,82.285,-30.4337,-0.139782
32915,82.2875,-30.546,-0.140298
32916,82.29,-30.3222,-0.13927
32917,82.2925,-30.1355,-0.138412
32918,82.295,-30.0357,-0.137954
32919,82.2975,-29.9131,-0.137391
32920,82.3,-29.976,-0.13768
32921,82.3025,-30.1479,-0.13847
32922,82.305,-29.8503,-0.137102
32923,82.3075,-29.9242,-0.137442
32924,82.31,-30.2283,-0.138839
32925,82.3125,-29.7961,-0.136853
32926,82.315,-29.6219,-0.136054
32927,82.3175,-28.896,-0.132719
32928,82.32,-28.9007,-0.132741
32929,82.3225,-29.2415,-0.134306
32930,82.325,-28.9786,-0.133099
32931,82.3275,-28.8324,-0.132427
32932,82.33,-28.6728,-0.131694
32933,82.3325,-28.5178,-0.130982
32934,82.335,-28.3623,-0.130268
32935,82.3375,-28.389,-0.130391
32936,82.34,-28.3308,-0.130123
32937,82.3425,-27.888,-0.12809
32938,82.345,-27.8144,-0.127752
32939,82.3475,-28.0966,-0.129048
32940,82.35,-28.1677,-0.129374
32941,82.3525,-28.689,-0.131769
32942,82.355,-28.654,-0.131608
32943,82.3575,-28.7229,-0.131924
32944,82.36,-28.9238,-0.132847
32945,82.3625,-29.1726,-0.13399
32946,82.365,-28.9616,-0.133021
32947,82.3675,-29.5635,-0.135785
32948,82.37,-29.1621,-0.133942
32949,82.3725,-29.2727,-0.13445
32950,82.375,-29.1372,-0.133827
32951,82.3775,-29.3701,-0.134897
32952,82.38,-29.536,-0.135659
32953,82.3825,-29.8185,-0.136956
32954,82.385,-29.4733,-0.135371
32955,82.3875,-29.5102,-0.13554
32956,82.39,-29.7515,-0.136649
32957,82.3925,-29.885,-0.137262
32958,82.395,-29.8023,-0.136882
32959,82.3975,-29.5988,-0.135947
32960,82.4,-29.9732,-0.137667
32961,82.4025,-29.8036,-0.136888
32962,82.405,-29.8942,-0.137304
32963,82.4075,-29.5743,-0.135835
32964,82.41,-29.6847,-0.136342
32965,82.4125,-30.1708,-0.138574
32966,82.415,-30.5343,-0.140244
32967,82.4175,-30.7203,-0.141098
32968,82.42,-30.6886,-0.140953
32969,82.4225,-30.5373,-0.140258
32970,82.425,-30.9574,-0.142187
32971,82.4275,-30.9977,-0.142372
32972,82.43,-31.1706,-0.143167
32973,82.4325,-31.0585,-0.142652
32974,82.435,-30.7761,-0.141354
32975,82.4375,-30.5219,-0.140187
32976,82.44,-30.7155,-0.141076
32977,82.4425,-30.6731,-0.140882
32978,82.445,-30.1701,-0.138571
32979,82.4475,-30.1857,-0.138643
32980,82.45,-30.5214,-0.140185
32981,82.4525,-30.6742,-0.140887
32982,82.455,-30.3859,-0.139562
32983,82.4575,-30.6663,-0.14085
32984,82.46,-30.6676,-0.140856
32985,82.4625,-30.7011,-0.14101
32986,82.465,-30.7873,-0.141406
32987,82.4675,-30.607,-0.140578
32988,82.47,-30.4871,-0.140027
32989,82.4725,-30.6191,-0.140633
32990,82.475,-30.4658,-0.139929
32991,82.4775,-30.1251,-0.138365
32992,82.48,-29.9329,-0.137482
32993,82.4825,-29.9388,-0.137509
32994,82.485,-29.9012,-0.137336
32995,82.4875,-29.8828,-0.137252
32996,82.49,-29.8067,-0.136902
32997,82.4925,-29.9719,-0.137661
32998,82.495,-30.4122,-0.139683
32999,82.4975,-30.4339,-0.139783
33000,82.5,-30.5722,-0.140418
33001,82.5025,-30.4119,-0.139682
33002,82.505,-30.9618,-0.142208
33003,82.5075,-30.7072,-0.141038
33004,82.51,-30.3778,-0.139525
33005,82.5125,-29.9476,-0.137549
33006,82.515,-30.3789,-0.13953
33007,82.5175,-30.279,-0.139071
33008,82.52,-30.6637,-0.140838
33009,82.5225,-30.3168,-0.139245
33010,82.525,-30.1827,-0.138629
33011,82.5275,-30.1886,-0.138656
33012,82.53,-30.8191,-0.141552
33013,82.5325,-31.062,-0.142668
33014,82.535,-30.9379,-0.142098
33015,82.5375,-31.295,-0.143738
33016,82.54,-31.2809,-0.143673
33017,82.5425,-31.6601,-0.145415
33018,82.545,-31.6903,-0.145553
33019,82.5475,-31.6133,-0.1452
33020,82.55,-31.9687,-0.146832
33021,82.5525,-32.6085,-0.149771
33022,82.555,-32.4289,-0.148946
33023,82.5575,-32.433,-0.148965
33024,82.56,-32.5545,-0.149523
33025,82.5625,-32.0989,-0.14743
33026,82.565,-32.3503,-0.148585
33027,82.5675,-32.4364,-0.148981
33028,82.57,-32.2523,-0.148135
33029,82.5725,-32.6114,-0.149784
33030,82.575,-32.5018,-0.149281
33031,82.5775,-32.7364,-0.150358
33032,82.58,-32.7124,-0.150248
33033,82.5825,-32.8284,-0.150781
33034,82.585,-32.5525,-0.149514
33035,82.5875,-32.6104,-0.149779
33036,82.59,-32.8949,-0.151086
33037,82.5925,-32.9155,-0.151181
33038,82.595,-32.8091,-0.150692
33039,82.5975,-32.8842,-0.151037
33040,82.6,-32.7352,-0.150353
33041,82.6025,-32.6755,-0.150079
33042,82.605,-32.438,-0.148988
33043,82.6075,-32.335,-0.148515
33044,82.61,-32.3969,-0.148799
33045,82.6125,-32.454,-0.149061
33046,82.615,-32.4741,-0.149154
33047,82.6175,-32.2538,-0.148142
33048,82.62,-32.4415,-0.149004
33049,82.6225,-32.6371,-0.149902
33050,82.625,-32.6051,-0.149755
33051,82.6275,-32.2895,-0.148306
33052,82.63,-32.2681,-0.148208
33053,82.6325,-32.0225,-0.147079
33054,82.635,-32.3135,-0.148416
33055,82.6375,-32.7558,-0.150448
33056,82.64,-32.6212,-0.149829
33057,82.6425,-32.5688,-0.149588
33058,82.645,-32.5743,-0.149614
33059,82.6475,-32.6882,-0.150137
33060,82.65,-32.6069,-0.149763
33061,82.6525,-32.2549,-0.148147
33062,82.655,-32.3571,-0.148616
33063,82.6575,-32.469,-0.14913
33064,82.66,-32.1926,-0.147861
33065,82.6625,-32.0526,-0.147218
33066,82.665,-32.1244,-0.147548
33067,82.6675,-32.1461,-0.147647
33068,82.67,-32.5152,-0.149342
33069,82.6725,-32.7337,-0.150346
33070,82.675,-32.9137,-0.151173
33071,82.6775,-33.5176,-0.153946
33072,82.68,-33.794,-0.155216
33073,82.6825,-33.6143,-0.15439
33074,82.685,-33.8543,-0.155493
33075,82.6875,-33.7132,-0.154845
33076,82.69,-33.869,-0.15556
33077,82.6925,-34.0825,-0.156541
33078,82.695,-34.4316,-0.158144
33079,82.6975,-34.4132,-0.15806
33080,82.7,-34.3994,-0.157997
33081,82.7025,-34.7014,-0.159383
33082,82.705,-35.1904,-0.161629
33083,82.7075,-34.9238,-0.160405
33084,82.71,-34.7442,-0.15958
33085,82.7125,-35.2054,-0.161699
33086,82.715,-35.0579,-0.161021
33087,82.7175,-34.978,-0.160654
33088,82.72,-34.6514,-0.159154
33089,82.7225,-34.9241,-0.160406
33090,82.725,-34.7676,-0.159688
33091,82.7275,-34.9352,-0.160458
33092,82.73,-34.7606,-0.159655
33093,82.7325,-34.6923,-0.159342
33094,82.735,-34.7518,-0.159615
33095,82.7375,-34.9524,-0.160536
33096,82.74,-34.9508,-0.160529
33097,82.7425,-34.661,-0.159198
33098,82.745,-34.8094,-0.159879
33099,82.7475,-34.7889,-0.159786
33100,82.75,-34.8527,-0.160078
33101,82.7525,-34.9153,-0.160366
33102,82.755,-34.5613,-0.15874
33103,82.7575,-34.3951,-0.157977
33104,82.76,-34.1139,-0.156685
33105,82.7625,-34.1414,-0.156811
33106,82.765,-33.5475,-0.154084
33107,82.7675,-33.5963,-0.154308
33108,82.77,-33.3816,-0.153322
33109,82.7725,-33.355,-0.1532
33110,82.775,-33.5174,-0.153946
33111,82.7775,-33.6448,-0.154531
33112,82.78,-33.2553,-0.152742
33113,82.7825,-33.1799,-0.152395
33114,82.785,-33.4007,-0.153409
33115,82.7875,-32.9394,-0.151291
33116,82.79,-33.1733,-0.152365
33117,82.7925,-33.0546,-0.15182
33118,82.795,-33.2566,-0.152748
33119,82.7975,-33.1814,-0.152402
33120,82.8,-32.8583,-0.150918
33121,82.8025,-33.3091,-0.152989
33122,82.805,-33.4696,-0.153726
33123,82.8075,-33.5424,-0.15406
33124,82.81,-33.3881,-0.153352
33125,82.8125,-33.0674,-0.151879
33126,82.815,-33.1931,-0.152456
33127,82.8175,-33.2265,-0.152609
33128,82.82,-33.037,-0.151739
33129,82.8225,-32.7459,-0.150402
33130,82.825,-32.4394,-0.148994
33131,82.8275,-32.9221,-0.151211
33132,82.83,-32.9432,-0.151308
33133,82.8325,-32.796,-0.150632
33134,82.835,-32.5797,-0.149638
33135,82.8375,-32.2715,-0.148223
33136,82.84,-32.9895,-0.151521
33137,82.8425,-32.9723,-0.151442
33138,82.845,-33.04,-0.151753
33139,82.8475,-32.7763,-0.150541
33140,82.85,-32.1357,-0.147599
33141,82.8525,-32.1446,-0.14764
33142,82.855,-31.8451,-0.146264
33143,82.8575,-31.5386,-0.144857
33144,82.86,-31.4078,-0.144256
33145,82.8625,-31.462,-0.144505
33146,82.865,-31.1137,-0.142905
33147,82.8675,-30.4714,-0.139955
33148,82.87,-30.2735,-0.139046
33149,82.8725,-30.0116,-0.137843
33150,82.875,-29.8842,-0.137258
33151,82.8775,-29.7013,-0.136418
33152,82.88,-29.737,-0.136582
33153,82.8825,-30.1886,-0.138656
33154,82.885,-30.4734,-0.139964
33155,82.8875,-30.8315,-0.141609
33156,82.89,-30.7982,-0.141456
33157,82.8925,-30.1431,-0.138447
33158,82.895,-30.3326,-0.139318
33159,82.8975,-30.424,-0.139738
33160,82.9,-30.3028,-0.139181
33161,82.9025,-30.2555,-0.138964
33162,82.905,-30.3432,-0.139366
33163,82.9075,-30.6758,-0.140894
33164,82.91,-30.969,-0.142241
33165,82.9125,-30.7782,-0.141364
33166,82.915,-30.4994,-0.140084
33167,82.9175,-30.5617,-0.14037
33168,82.92,-30.3045,-0.139189
33169,82.9225,-30.585,-0.140477
33170,82.925,-30.6838,-0.140931
33171,82.9275,-31.0515,-0.142619
33172,82.93,-31.1823,-0.143221
33173,82.9325,-31.8096,-0.146102
33174,82.935,-31.9224,-0.14662
33175,82.9375,-31.5004,-0.144682
33176,82.94,-31.2212,-0.143399
33177,82.9425,-30.8761,-0.141814
33178,82.945,-30.8332,-0.141617
33179,82.9475,-30.4141,-0.139692
33180,82.95,-30.2594,-0.138982
33181,82.9525,-30.0415,-0.13798
33182,82.955,-30.2741,-0.139049
33183,82.9575,-30.5305,-0.140227
33184,82.96,-30.3767,-0.13952
33185,82.9625,-30.3848,-0.139557
33186,82.965,-30.3651,-0.139467
33187,82.9675,-30.1774,-0.138605
33188,82.97,-30.1681,-0.138562
33189,82.9725,-29.7473,-0.13663
33190,82.975,-29.706,-0.136439
33191,82.9775,-29.5395,-0.135675
33192,82.98,-30.1167,-0.138326
33193,82.9825,-29.9432,-0.137529
